Designator,Mid X,Mid Y,Rotation,Layer
J1,-1.820,-15.505,0,top
R1,-6.820,-8.080,0,top
R2,3.180,-8.080,0,top
R3,-4.020,-4.580,0,top
R4,0.380,-4.580,0,top
U1,-1.820,-0.580,0,top
C1,6.180,-8.080,0,top
TP1,-6.350,6.670,0,top
TP2,-3.810,6.670,0,top
TP3,-1.270,6.670,0,top
TP4,1.270,6.670,0,top
TP5,3.810,6.670,0,top
TP6,6.350,6.670,0,top
LED1,0.000,13.370,0,top
R20,0.000,15.870,0,top
