Designator,Mid X,Mid Y,Rotation,Layer
J1,-1.750,-20.755,0,top
R1,-4.750,-13.330,0,top
R2,1.250,-13.330,0,top
U1,-1.750,-11.330,0,top
C1,5.250,-13.330,0,top
U2,-5.960,-1.350,0,top
C2,-7.960,-7.350,0,top
C3,-0.960,-7.350,0,top
LED1,6.880,-4.340,0,top
R20,6.880,-1.840,0,top
LED2,11.720,-4.340,0,top
R21,11.720,-1.840,0,top
TP21,-1.270,6.000,0,top
TP22,1.270,6.000,0,top
TP31,-1.270,13.000,0,top
TP32,1.270,13.000,0,top
